time_s,x_true_m,y_true_m,heading_true_rad,x_meas_m,y_meas_m,heading_meas_rad,x_kf_m,y_kf_m,heading_kf_rad,x_ekf_m,y_ekf_m,heading_ekf_rad,steering_angle_rad,goal_distance_m
7.4,52.055203346678795,1.1465765974982731,-1.0261074615009633,52.16931751174825,2.405313616265233,-0.8623218714250722,53.66065957991695,1.0200390706232132,-0.9192570762464083,52.16342800515713,1.3528970204281336,-0.9363643407462297,0.015860330100150543,28.725807720734185
7.5,52.57335535231665,0.2912880502503511,-1.019762797451751,52.14673367703725,0.14759636947576305,-1.1474722041719139,54.205645245081385,0.025292325946027816,-0.982792636058353,52.558449518838195,0.4120400709929265,-1.0028559459766146,0.03201959541941563,28.435768523474238
7.6000000000000005,53.09692341103699,-0.5606958039909227,-1.0069505803903174,52.80156990405525,-0.4028933021957524,-0.9017200004823418,54.77051358867954,-0.8131164224244567,-0.9385722861933301,53.06047467346998,-0.41433074514734297,-0.9607274399759564,0.04535347639349928,28.172098277231033
7.7,53.63136400116838,-1.4059018472845146,-0.9887967410194558,53.26682208229658,-1.7329750673184128,-1.1761830588239257,55.31735165415106,-1.841722274592735,-0.9958032946646402,53.47725138703377,-1.3862440406429415,-1.017406536468732,0.06727285078134368,27.929249461080133
7.800000000000001,54.18105942006857,-2.2412670048294885,-0.9618469334250994,54.099726459796116,-2.77247421075927,-1.0080492394121565,55.91596701048752,-2.8400812013890624,-0.9750716080579642,54.00560554048062,-2.343873290995759,-0.9927172853797841,0.0878336867627289,27.70258389422206
7.9,54.75306543652733,-3.061516428562894,-0.9266228303047956,54.31463504744354,-3.108647705689173,-1.0800135692295791,56.445132396191624,-3.7105602325093163,-0.9751319038342272,54.46662268285962,-3.19589716885671,-0.9964613389953403,0.0944758628098698,27.483953801890582
8.0,55.35360321101269,-3.861112815133124,-0.8887196473500159,54.620080588317194,-2.796489259118975,-1.0010684618887966,56.93380504650189,-4.296548429207191,-0.9300941995675083,54.93507825025096,-3.813641621946095,-0.9611837830962324,0.12047575666399243,27.265600618969795
8.1,55.984009647287316,-4.637378056596069,-0.8402948318268675,55.435616858059994,-3.7189212924354123,-0.5867798963526853,57.481639198830834,-4.7969385174094255,-0.7581373173744228,55.59950436868978,-4.3974518635167605,-0.7903338947627656,0.16935803295751492,27.045181096485653
8.200000000000001,56.65125289963051,-5.382217933484035,-0.7718964271810465,56.06546958521783,-5.5663424118780505,-0.7420900824691712,58.04431850917624,-5.580142634453086,-0.6989835139528688,56.23682618988606,-5.208985271096174,-0.7251819722696728,0.1987796563306038,26.81267716394978
8.3,57.36784210928503,-6.079713384800175,-0.6913204832448878,58.23219093148782,-6.573141924014293,-0.7127250132143339,58.89732543784499,-6.390033315642282,-0.6274241671945187,57.19851777938968,-6.013134977444902,-0.6352842107775563,0.29042432053251094,26.548917225283628
8.4,58.13824691544105,-6.717268429209445,-0.5717705026549758,58.52691570347192,-6.499885391976135,-0.6045963123766334,59.649284684924,-6.945760947791576,-0.5183350204913304,58.083310307323345,-6.60636612451985,-0.5205048062523603,0.3530767365877767,26.242533921426467
8.5,58.9791911515829,-7.258390219289833,-0.42436285266235085,58.91227966932488,-7.945838123474823,-0.4451474327831506,60.33489109803529,-7.5986608103630395,-0.39562571423194726,58.909892926981975,-7.299926940512469,-0.3940466691512299,0.3838979023546126,25.857535701352933
8.6,59.89049240868636,-7.67013045147714,-0.2627870411462352,59.75729866368189,-7.5540455066640115,-0.3112484831179092,61.0493507918009,-7.931877509961969,-0.2406021731457324,59.80149301769059,-7.692902805265063,-0.23431274614039665,0.4527160906225904,25.371231518319888
8.700000000000001,60.856162140410255,-7.929903370066243,-0.06822330357673412,61.09193140168283,-7.423545461156329,-0.05465953596685491,61.876060263844536,-8.003335075063472,-0.05499362135752861,60.841640890994896,-7.816974268586111,-0.04455418389542176,0.43382754967950377,24.776970061083816
8.8,61.8538358333455,-7.998073762649524,0.1170814176895032,62.0297140375451,-7.97149608886059,0.11708878237605891,62.722873702236235,-8.036947804797547,0.11366274564708112,61.873742384830415,-7.887616699972077,0.12602981732807184,0.41417610112041653,24.059180936332265
8.9,62.846989630204,-7.881259654830514,0.29292351618195234,62.486210613432576,-7.7230125239938605,0.2844336588800478,63.49904075945815,-7.877792284602653,0.2838432932583279,62.79563345972786,-7.762705379480584,0.297395792788814,0.41679089211822673,23.240257799697783
9.0,63.804393425923365,-7.5925072142483545,0.4700150964141723,64.85097758038866,-6.805829763010733,0.5036865601620737,64.56274044857643,-7.390890823226168,0.45536977669039524,63.9520822996903,-7.302109442785093,0.46540285483764166,0.34090981067774556,22.3429898889868
9.1,64.69595487705816,-7.139607469436752,0.6119194415986042,64.31442627221077,-7.695813205428461,0.7158662735652497,65.33679868793261,-7.05219956883963,0.6108905167149641,64.73776174461878,-6.98976895210735,0.6215031196348169,0.2962055197186941,21.38664156381656
9.200000000000001,65.5145018000493,-6.565167799095537,0.7339928552105239,65.64587641262287,-6.325096097399731,0.581749007426251,66.21174347482432,-6.462875926014202,0.6731987535558837,65.59030770046228,-6.436485321035628,0.6810661731428027,0.2581679735380025,20.400272926406206
9.3,66.25700755546264,-5.895328114411157,0.839617183524167,66.72072679624172,-5.668117945303976,0.7427138257331336,67.12287067744295,-5.764528900761028,0.7470717514158323,66.43499706200994,-5.785783616929506,0.7508986646079974,0.1849452032402211,19.401444728767235
